235,9.7
1002,15.7
713,10.0
2211,11.0
103,9.0
1007,13.2
2726,12.6
1731,8.6
769,11.4
2995,15.0
1645,7.8
887,10.7
1337,8.0
2039,9.5
2927,14.9
2050,13.6
1471,15.0
974,10.8
687,12.6
1544,11.2
2396,11.2
2153,13.0
1324,10.2
1558,11.3
2110,12.6
2920,10.2
60,15.3
1647,8.8
2953,8.9
1894,11.5
1131,17.2
1785,9.8
49,17.8
2519,14.7
689,10.5
1292,10.6
1514,12.1
3094,11.7
3032,11.7
2057,12.5
290,6.7
400,14.5
107,12.3
1420,13.1
2738,10.1
2539,11.3
2963,10.7
2487,11.9
300,6.7
334,11.2
2521,9.2
690,10.3
1799,9.2
1281,11.1
1354,9.3
1524,11.8
915,9.5
3114,8.2
2690,8.9
1367,9.1
2581,8.7
2768,7.4
928,9.8
732,12.4
306,6.4
579,6.4
222,7.7
1180,9.4
951,12.3
941,12.0
1425,12.4
586,12.2
1642,11.1
3036,16.1
2036,8.8
741,12.2
1814,9.5
2080,10.3
2073,11.0
1590,13.2
1126,12.0
2650,9.5
1245,10.0
2447,15.0
1392,7.7
3012,14.1
1437,10.8
1198,9.5
1719,11.5
2655,13.4
2421,18.2
1968,14.1
3115,7.9
1863,9.7
1485,12.2
984,8.7
359,10.6
126,13.1
922,9.3
2511,13.5
2180,13.4
1633,9.8
1472,16.2
858,9.2
112,14.5
329,12.0
491,12.7
1540,12.2
499,11.3
2602,11.3
415,8.3
2139,11.9
1562,12.4
1458,13.5
1736,8.2
652,10.0
1972,13.7
2173,15.0
1549,12.6
1957,8.0
1818,8.0
540,12.6
2972,7.9
488,14.5
2567,11.3
1355,8.3
1112,12.4
275,7.7
2933,8.1
272,7.6
1914,10.3
2918,9.7
978,9.4
1837,9.9
1492,7.5
2586,9.3
185,12.9
1229,7.5
609,8.9
13,14.6
2930,12.4
249,7.0
59,20.1
384,11.7
1466,12.4
1898,14.5
1474,17.0
948,11.0
667,10.6
1983,14.7
1052,16.1
2094,9.6
2462,14.7
1702,9.2
91,7.4
2228,13.3
3131,8.6
1026,9.0
2710,8.9
1418,11.1
1252,12.7
837,11.7
814,10.6
2557,9.3
863,9.8
3108,9.0
2065,11.1
2532,11.3
1311,7.6
1928,12.1
517,16.2
1440,13.5
1439,15.9
588,9.2
640,9.1
907,12.5
1219,11.1
21,14.4
1394,6.8
3014,15.7
901,14.1
1031,12.6
2702,9.3
2167,12.2
294,8.4
3116,9.9
662,10.8
1390,8.1
1630,9.6
1379,7.3
2658,10.8
2243,9.6
1247,12.1
2403,10.4
85,6.5
2504,13.5
1050,15.3
2551,11.6
1191,11.4
1854,9.6
1139,13.2
733,11.3
888,10.9
1897,14.2
1692,9.6
2461,13.0
1617,9.1
1564,11.3
1308,11.3
666,9.6
119,15.2
1848,11.0
1822,10.1
1293,9.3
1092,13.4
493,10.4
1985,13.1
617,10.1
1284,10.2
2295,10.5
2126,14.4
2667,13.8
1137,13.6
2210,9.8
920,11.1
1763,8.2
1244,12.2
1267,8.5
830,10.5
2101,12.2
2038,8.5
2183,15.1
2998,13.5
749,7.7
1795,7.4
935,13.5
2307,12.6
2632,8.7
1036,13.3
1482,14.3
1038,13.9
1753,6.8
2270,11.3
105,13.1
269,5.6
2496,15.0
936,10.3
798,9.5
83,6.0
3096,11.0
2296,12.1
2214,12.5
2545,11.2
201,7.5
2764,10.8
534,12.3
2112,11.9
1526,11.5
396,14.2
1805,8.4
825,10.4
2418,9.9
2259,11.7
1483,9.0
2318,19.2
1950,12.8
743,15.1
100,10.3
2628,9.4
1899,11.0
539,12.1
200,9.3
3130,10.1
2992,10.2
360,12.6
1777,10.4
440,13.4
674,11.0
1169,10.9
2547,9.5
946,9.5
125,13.7
661,11.4
1323,6.8
2106,13.1
2633,11.7
2881,9.9
1768,8.8
232,8.6
2799,9.2
2813,7.0
2640,10.6
1486,11.7
72,5.8
622,11.6
529,14.5
1648,8.6
212,7.6
225,8.5
2634,10.5
589,8.2
583,5.5
2505,12.2
26,17.8
1264,10.3
424,10.6
838,9.7
1679,10.2
562,9.5
1041,13.1
2219,12.4
1604,9.1
2335,18.6
2618,12.4
98,7.6
658,11.2
2569,10.8
808,10.2
730,13.1
2142,15.5
1632,9.5
82,8.2
1974,12.7
2744,10.6
3079,8.1
1870,9.5
2093,12.9
3071,11.4
1398,8.1
531,11.9
330,8.6
2195,12.5
247,5.9
1140,10.1
95,8.3
1866,9.3
2712,11.8
2256,10.7
591,6.0
1358,9.7
2991,6.6
1132,12.3
1261,9.7
2479,14.2
2775,8.3
2213,12.8
1226,8.1
1441,13.7
1996,8.9
1850,9.4
2379,11.2
767,9.9
2486,14.4
1631,7.6
2564,11.6
1772,10.5
549,8.3
1397,9.3
1282,10.1
389,10.4
2961,11.8
2025,10.2
2298,9.9
2644,12.4
845,10.3
873,6.7
1408,16.8
1346,10.2
1201,15.5
2533,9.7
587,9.5
992,11.9
2928,8.9
2331,14.6
1959,14.4
2774,10.9
20,16.5
2525,12.9
3081,9.8
891,9.1
425,13.1
1626,9.4
1158,15.8
62,12.3
1351,9.5
1228,10.7
2936,7.9
349,11.4
665,10.4
543,15.5
295,9.1
3135,8.8
3125,8.9
2943,14.0
2466,15.9
1714,11.1
435,15.6
1849,9.2
1589,13.0
2501,12.8
967,11.3
1079,13.3
1853,10.5
1410,15.8
2760,9.7
1166,16.3
2000,11.2
2116,13.5
1673,8.8
1927,12.0
866,11.5
1371,10.6
684,9.6
206,7.9
1531,10.8
803,10.7
2456,14.4
28,15.1
2916,
861,12.0
1857,8.3
2872,6.9
2970,6.8
2052,12.7
1765,10.1
459,13.5
2651,9.2
2138,12.6
1958,15.1
2194,16.8
1605,8.1
1402,14.3
2128,12.8
2086,15.7
104,12.8
603,10.6
365,9.7
909,9.7
2693,9.0
3072,8.6
3129,8.7
1081,12.4
3042,16.5
18,17.3
1937,12.0
403,14.7
1332,6.9
1468,15.3
3004,15.7
740,11.2
153,13.1
739,10.4
364,10.8
1721,8.6
1160,14.4
2980,9.4
378,10.0
2299,12.5
2694,11.1
639,7.7
2734,10.2
446,8.7
2678,11.8
1644,8.3
1460,15.4
467,16.7
1143,10.2
1840,10.8
2941,15.6
1992,11.7
1664,10.3
2450,15.8
1260,11.0
1973,12.1
1603,9.3
1962,12.6
2451,17.6
651,7.0
2090,12.3
916,8.7
2704,12.0
2530,9.7
890,8.7
834,9.7
2497,13.7
2797,9.5
843,11.0
2252,9.6
2817,8.3
500,11.7
2123,14.8
2184,13.4
1943,15.6
2083,15.4
180,13.5
1559,15.1
1134,12.0
2218,11.6
1431,16.8
1587,11.4
1550,9.6
1892,12.8
317,9.0
1343,7.8
1452,17.7
924,12.8
248,7.6
2777,7.9
1200,11.4
604,7.4
2540,10.2
503,12.8
1065,11.5
1504,10.5
2786,7.8
2590,8.9
959,12.1
281,7.6
3113,10.5
2235,11.1
327,14.1
1907,13.5
2988,12.8
1812,13.6
1903,14.2
2748,10.1
2453,13.1
2751,12.3
2598,11.7
1800,7.9
47,12.8
1884,9.8
1977,11.3
2701,8.2
950,14.3
2409,10.6
373,12.2
1536,11.9
2260,13.7
1704,9.1
1189,11.5
3017,10.9
1971,13.7
3054,10.6
1412,14.9
2458,15.2
351,11.7
1653,8.4
276,7.3
1984,8.6
1998,7.0
3080,9.3
953,8.9
1111,12.6
2420,9.3
1421,13.0
191,9.6
2108,13.6
2023,12.1
2803,7.8
3011,10.1
2955,12.9
2488,14.2
1918,11.0
1290,12.5
1787,7.9
2739,12.0
880,9.4
518,10.2
3089,8.9
2819,8.1
2362,8.7
2743,9.2
156,12.3
1232,11.0
3106,10.1
96,14.4
2721,8.9
3029,13.7
2357,12.8
75,7.9
1827,9.0
1781,11.3
1951,12.5
1216,12.3
407,13.7
2037,11.2
11,18.1
264,5.2
2737,10.0
1754,7.8
1176,12.5
2675,10.4
1759,7.8
2385,9.8
2727,10.5
19,14.7
1339,9.2
2251,10.9
1557,10.3
379,14.9
1117,14.2
33,18.7
1145,11.1
744,12.2
1720,10.3
1771,9.1
781,13.9
784,10.9
3091,10.1
1095,11.1
231,9.6
2854,10.6
2534,12.2
1184,9.0
2733,10.0
1661,13.9
1447,15.5
966,10.8
437,13.5
908,11.0
595,10.1
2074,11.5
2304,13.2
2584,11.6
339,8.4
1463,17.1
1205,7.5
7,14.9
2946,11.9
2444,13.8
2750,11.5
375,11.5
2068,13.4
258,6.8
326,15.5
1779,11.6
2430,14.3
1384,7.1
3026,15.7
2495,16.3
386,12.9
1322,9.5
811,12.1
496,11.0
2823,11.8
3000,14.6
2834,14.3
2278,11.5
23,19.0
1528,12.3
519,14.5
1250,11.1
2406,9.6
2973,10.3
1424,13.4
2825,11.6
1636,10.1
123,13.0
1171,15.0
1601,8.8
422,10.4
431,13.5
208,8.4
2152,13.9
1906,13.2
1539,11.5
1522,10.6
1243,12.5
97,10.3
2666,10.8
623,11.6
1548,11.7
693,8.5
1628,10.8
2661,11.6
694,10.5
1116,14.4
2113,13.3
319,8.1
229,7.0
2506,12.2
2695,13.0
2413,10.1
2230,8.9
855,11.8
1328,10.0
510,13.6
297,6.9
899,13.7
2485,15.9
2730,9.1
371,10.8
1756,9.3
2383,9.0
1836,10.2
1370,8.3
2554,11.2
1453,10.2
2376,13.3
1350,10.1
1223,11.1
2012,11.2
3076,11.6
2944,6.9
1595,12.5
635,11.1
1387,8.0
2541,12.7
2441,13.9
802,8.9
636,10.4
312,9.0
1045,14.1
1780,10.7
3126,9.6
778,11.9
1582,12.6
1304,11.2
3030,13.8
1659,9.4
2527,10.6
2896,11.5
1484,9.9
2636,9.7
1585,13.6
2149,14.8
1932,10.6
2843,10.6
1693,8.7
2035,11.4
1040,16.9
2679,9.1
2524,8.8
1287,11.7
341,11.1
1669,8.3
2911,13.5
2560,9.0
882,10.0
3023,9.1
2449,12.6
1400,9.2
1826,9.5
686,12.7
2960,11.9
2297,11.4
2921,11.6
2884,14.0
89,6.4
1565,11.3
202,10.1
1363,8.4
2820,13.6
464,11.2
981,11.1
2802,6.5
1844,9.6
198,8.3
832,11.5
745,10.5
129,13.6
2639,10.5
303,4.1
1082,11.3
2754,10.5
2656,11.6
2549,10.0
884,7.9
2236,11.4
885,10.1
2800,8.0
34,13.7
2622,9.9
1254,9.2
1816,8.8
3083,8.6
1705,10.7
3009,14.3
374,9.0
2102,12.9
2641,9.7
985,11.1
912,12.4
1202,9.0
1796,10.2
2989,10.4
2994,10.5
3111,12.2
1508,10.1
906,11.5
719,13.9
606,11.5
1,10.4
2253,10.9
2716,11.9
688,10.5
187,10.3
1401,13.9
2852,11.1
2664,8.2
1624,11.7
536,13.0
342,13.0
2907,13.5
40,9.5
2498,12.5
345,13.4
2275,9.7
626,8.6
1930,10.3
710,12.9
3065,8.0
516,16.3
1846,9.3
2805,8.3
273,6.6
1417,12.8
734,15.0
3068,12.5
1715,9.2
66,13.2
2645,10.8
1277,9.0
3087,13.9
316,12.8
2059,13.3
2579,9.1
466,12.8
619,10.7
1758,12.5
2818,7.5
2938,12.7
1607,9.0
934,9.8
2309,10.8
2559,11.6
2103,14.0
12,16.3
2888,14.3
1405,15.9
86,7.1
1895,11.1
1706,10.5
2410,7.9
1196,9.1
35,14.9
2625,9.6
1820,8.8
58,8.7
369,10.5
828,10.3
2010,9.5
2398,10.9
404,11.7
78,7.2
477,9.8
1497,10.6
50,13.5
1890,10.9
697,13.9
2136,14.2
1164,9.6
823,10.2
1556,10.6
409,12.2
2014,8.3
1639,7.6
919,11.9
590,10.2
2353,15.1
1055,14.2
3127,9.0
224,10.3
1297,11.4
765,13.7
1810,7.0
2365,9.4
2446,10.6
1566,11.4
238,10.1
2870,13.8
2206,12.4
54,13.5
1722,10.0
1819,10.0
3074,9.8
615,10.8
3119,8.1
2443,13.1
2097,12.8
2782,7.4
2196,10.7
2122,10.2
1788,11.2
841,10.2
1258,9.0
634,10.2
2796,7.9
434,12.0
2875,11.4
633,9.0
1361,11.6
1685,9.7
2186,12.5
193,8.4
2683,11.2
865,8.6
2049,15.1
2615,11.9
1331,10.4
169,14.3
323,14.4
2842,10.7
37,14.9
2192,11.9
2002,9.2
426,14.2
2585,9.9
548,11.3
1615,13.5
917,8.9
2676,11.0
2321,17.3
2212,10.6
2662,10.2
2611,12.0
2013,11.2
699,10.5
1761,7.1
2832,12.0
2386,8.3
2526,12.1
1059,17.5
2575,9.9
3132,9.0
2945,10.3
2624,11.9
963,11.7
2048,11.1
1083,12.5
1034,10.7
2005,10.7
1733,7.7
1438,13.3
2041,10.9
1793,7.8
2470,14.1
1032,12.8
367,8.8
453,8.3
1745,9.3
2976,11.1
2040,7.8
545,13.9
221,9.2
2964,7.1
2271,11.4
1186,10.5
151,12.9
2055,11.7
182,9.1
2931,6.7
2246,11.7
2096,11.0
2326,14.4
2553,9.3
2004,11.3
1885,11.0
994,13.7
1683,10.1
1285,10.7
707,11.9
522,14.0
731,12.7
2629,10.9
2814,7.7
2144,10.4
1349,11.1
2815,9.3
933,7.5
2314,9.9
473,14.4
2824,12.7
3107,9.7
2170,14.2
2859,14.1
1029,13.4
2583,8.0
2952,8.9
2027,10.8
2272,11.9
1014,14.3
2100,14.8
1893,14.9
487,14.4
785,11.5
1215,13.6
2082,14.2
1742,8.0
2510,11.8
2763,10.2
913,8.9
923,10.7
968,5.6
358,15.6
179,12.7
1598,7.7
2939,9.2
1152,13.2
1912,12.4
1415,15.0
2457,12.3
2902,9.7
1515,13.6
2411,11.0
751,14.0
702,10.4
2237,9.9
2227,7.8
1368,7.0
1087,13.1
542,11.4
1931,13.7
1574,8.4
2558,9.6
656,11.2
2522,12.7
2563,12.6
643,8.4
2029,12.9
955,10.8
1660,11.8
2680,12.5
1592,14.1
1175,12.2
822,12.1
1794,9.2
1834,9.9
775,6.9
2578,8.0
391,14.0
2060,12.0
2707,9.4
27,16.8
2789,9.8
1021,13.6
3086,12.1
2711,10.3
1852,9.9
2735,10.7
1505,11.1
870,8.7
1161,13.9
1506,10.4
2942,11.5
2266,9.0
1246,12.1
2310,11.3
629,13.0
1646,9.9
2311,8.8
3118,8.6
1877,8.9
1121,12.0
2520,13.6
2133,12.8
996,13.2
2146,11.1
2346,16.9
1700,9.3
2900,14.1
947,9.5
1955,16.2
1320,6.8
2433,14.3
762,12.2
1271,9.2
846,9.8
777,12.8
954,12.2
2671,10.8
2746,11.3
1966,11.2
3019,13.2
143,15.5
1713,9.4
1944,11.4
2829,11.1
999,14.6
1900,9.5
2143,12.5
592,8.7
2363,9.4
99,11.2
2165,13.7
259,7.6
982,10.0
2882,14.6
3102,10.1
1519,12.4
2849,10.3
1577,12.2
1414,16.8
1042,13.1
1694,7.3
3008,15.4
792,11.6
1707,10.4
799,10.1
1428,15.5
918,7.9
725,8.6
1129,11.6
1864,9.7
1989,11.2
68,6.2
973,9.7
1908,12.1
1986,10.8
1926,12.9
761,12.7
190,10.0
754,12.4
1464,13.9
692,10.5
2182,13.2
2164,13.7
1224,6.8
2104,11.1
1275,12.7
2514,13.8
1649,9.9
1475,15.0
3075,7.7
1872,10.6
2850,9.5
1373,9.6
2431,12.5
1990,10.5
308,7.6
1535,11.7
541,13.2
2922,10.7
1708,7.6
2792,10.1
150,12.3
1682,10.8
3063,9.8
2070,11.8
2899,11.5
1975,13.2
236,8.6
3003,11.8
646,10.1
3,14.8
824,9.5
71,8.5
2378,9.4
475,10.4
2286,12.2
390,14.8
1904,11.1
2063,9.2
2072,12.6
763,10.0
1473,11.3
216,9.0
2422,10.7
3018,14.0
2580,9.1
2601,8.4
2416,10.2
79,8.9
1043,14.0
2932,13.6
1657,13.1
458,13.2
2762,8.6
64,17.8
159,14.3
875,10.2
556,9.9
3022,13.2
504,16.9
625,11.5
2248,13.2
760,9.4
782,12.2
1952,10.6
372,14.3
462,13.2
2869,10.3
3070,10.5
2191,13.1
673,10.1
1270,13.0
1529,11.3
2034,8.0
1030,14.6
1915,12.1
711,13.1
614,10.8
2706,10.5
2305,12.5
2359,15.6
1181,8.5
650,10.1
703,12.6
628,11.2
406,10.9
1835,9.4
2255,10.4
1525,13.1
1734,11.3
1684,10.6
1403,17.6
2828,10.9
3124,10.2
795,9.5
2778,9.9
1333,8.3
3024,13.7
526,12.3
663,11.3
2344,11.8
3049,11.0
2337,14.4
2216,7.8
1314,11.5
2556,13.7
311,8.4
566,9.0
310,6.7
1380,9.5
1319,9.4
1167,11.7
2198,13.5
168,11.2
1718,9.4
1203,12.2
2771,10.4
3069,8.2
2784,8.7
1312,12.0
2798,4.2
1470,12.8
563,9.4
118,13.0
161,12.8
2934,11.3
956,10.7
1119,14.0
2303,10.2
793,11.7
2329,17.2
2434,13.4
113,16.0
976,10.7
1469,16.7
1591,11.8
2265,11.9
3040,13.7
1149,11.8
2725,13.7
854,9.7
1789,8.3
2181,13.3
2426,7.9
709,13.0
421,12.8
2473,14.1
1981,8.2
827,9.4
2977,10.5
3088,10.1
1976,14.9
1427,17.3
1841,9.6
2131,14.3
1769,9.1
2606,9.8
2692,10.1
1060,14.6
2021,12.2
1165,11.9
2516,16.3
1386,7.6
886,11.9
